车辆ID,发车时间,发车位置,方向,期望速度,车辆类型名称,路径
807,90.55682,942.5584_0.8651666_908.9393,Left,22.9511,0_0,65_51
808,90.57681,757.6463_0.8651666_1029.935,Right,17.89021,0_0,66_51
809,90.6368,1127.646_0.8433979_1097.408,Left,15.96268,0_2,61_66
810,90.87676,939.5887_0.9621004_908.5142,Left,20.70312,2_0,65_51
811,90.89676,1127.173_0.9621004_1100.371,Left,16.65934,2_0,61_51
812,91.13672,1127.646_1.710887_1097.408,Left,26.19386,1_1,61
813,91.99657,889.6461_1.362484_1174.979,Left,16.99907,1_2,51
814,92.13655,880.7526_0.8433979_1173.598,Left,7.082455,0_2,51_65
815,92.87643,1128.593_0.9621004_1091.483,Left,8.228822,2_0,61_66
816,93.09639,936.619_0.8433979_908.089,Left,20.30505,0_2,65
817,93.87626,886.6816_1.362484_1174.519,Left,11.48984,1_2,51
818,94.09622,1129.067_0.8433979_1088.521,Left,6.346887,0_2,61_66
819,94.2562,760.5212_0.8433979_1012.166,Right,9.979967,0_2,66_65
820,94.61613,948.4979_0.9621004_909.7896,Left,21.10369,2_0,65_61
821,95.35601,939.5887_1.362484_908.5142,Left,15.98217,1_2,65_51
822,95.51598,1129.54_0.9621004_1085.559,Left,17.85582,2_0,61
823,95.9959,877.7881_0.9621004_1173.138,Left,22.38408,2_0,51_66
824,96.07589,892.6105_1.710887_1175.439,Left,24.31444,1_1,51
825,99.33534,942.5584_0.9621004_908.9393,Left,12.68604,2_0,65_51
826,99.5953,1127.173_0.8651666_1100.371,Left,16.39641,0_0,61_51
827,99.69528,933.6493_1.710887_907.6638,Left,24.67844,1_1,65
828,100.0752,936.619_1.362484_908.089,Left,17.85829,1_2,65
829,100.8951,945.5281_0.8433979_909.3644,Left,23.12786,0_2,65_51
830,101.235,758.6046_0.8433979_1024.012,Right,32.29005,0_2,66_51
831,101.575,948.4979_1.362484_909.7896,Left,22.66222,1_2,65_61
832,101.7149,877.7881_0.8433979_1173.138,Left,6.540206,0_2,51_66
833,103.5146,945.5281_0.730626_909.3644,Left,29.91156,0_3,65_51
834,103.5746,1127.173_1.710887_1100.371,Left,27.53398,1_1,61_51
835,103.6546,945.5281_1.710887_909.3644,Left,24.49118,1_1,65
836,103.9546,939.5887_0.8651666_908.5142,Left,17.49206,0_0,65
837,104.0146,760.042_1.362484_1015.128,Right,21.70474,1_2,66_61
838,104.0346,758.6046_0.9621004_1024.012,Right,17.89098,2_0,66_51
839,105.4543,1129.54_0.9621004_1085.559,Left,16.78047,2_0,61
840,106.0742,892.6105_1.362484_1175.439,Left,16.33399,1_2,51
841,106.3942,939.5887_0.688456_908.5142,Left,25.11926,0_4,65
842,106.5741,758.1254_0.8429536_1026.974,Right,18.39853,0_1,66_51
843,106.7741,886.6816_0.730626_1174.519,Left,23.75337,0_3,51
844,107.234,757.6463_0.8429536_1029.935,Right,14.99476,0_1,66
845,107.6939,877.7881_0.8433979_1173.138,Left,23.97159,0_2,51_66
846,107.8339,948.4979_0.8651666_909.7896,Left,10.5859,0_0,65_61
847,108.1339,880.7526_0.8429536_1173.598,Left,26.72767,0_1,51
848,108.5538,760.5212_0.9621004_1012.166,Right,6.779088,2_0,66_65
849,108.8737,758.6046_0.8651666_1024.012,Right,18.71667,0_0,66
850,108.9137,1130.014_0.8651666_1082.596,Left,28.80334,0_0,61
851,109.1937,759.5629_0.730626_1018.089,Right,17.52527,0_3,66_61
852,109.3337,883.7171_0.688456_1174.058,Left,15.78213,0_4,51_65
853,109.5336,1129.54_0.688456_1085.559,Left,24.25921,0_4,61
854,110.7934,760.042_0.9621004_1015.128,Right,15.40206,2_0,66_61
855,111.3933,757.6463_0.9621004_1029.935,Right,26.34563,2_0,66
856,111.5733,1130.014_0.9621004_1082.596,Left,17.7903,2_0,61
857,112.2732,877.7881_1.710887_1173.138,Left,11.58259,1_1,51_66
858,112.5731,948.4979_0.9621004_909.7896,Left,12.50187,2_0,65_61
859,112.5731,886.6816_0.8429536_1174.519,Left,21.14086,0_1,51
860,112.7131,889.6461_0.9621004_1174.979,Left,15.55191,2_0,51
861,112.7531,759.0837_1.710887_1021.051,Right,21.43358,1_1,66_61
862,113.313,1128.593_1.710887_1091.483,Left,27.23711,1_1,61_66
863,113.373,942.5584_0.730626_908.9393,Left,7.440391,0_3,65
864,113.6729,892.6105_0.730626_1175.439,Left,27.78494,0_3,51
865,114.1729,880.7526_1.710887_1173.598,Left,22.07207,1_1,51
866,114.3528,760.5212_0.8651666_1012.166,Right,27.89635,0_0,66_65
867,114.8327,933.6493_1.710887_907.6638,Left,9.964531,1_1,65
868,114.8527,939.5887_1.362484_908.5142,Left,9.60579,1_2,65
869,114.8927,1127.173_0.8429536_1100.371,Left,20.27973,0_1,61_51
870,115.0527,886.6816_1.710887_1174.519,Left,23.61107,1_1,51
871,115.1527,892.6105_1.710887_1175.439,Left,19.491,1_1,51
872,115.7526,1130.014_1.362484_1082.596,Left,16.39403,1_2,61
873,115.9126,883.7171_0.8651666_1174.058,Left,15.60091,0_0,51
874,116.2925,945.5281_0.8429536_909.3644,Left,5.78483,0_1,65
875,116.9324,760.042_0.9621004_1015.128,Right,27.30267,2_0,66_61
876,116.9524,948.4979_0.8433979_909.7896,Left,11.12147,0_2,65_61
877,118.2322,889.6461_1.362484_1174.979,Left,27.27814,1_2,51
878,118.3322,877.7881_0.730626_1173.138,Left,10.57971,0_3,51_66
879,119.032,1129.067_0.730626_1088.521,Left,12.24285,0_3,61_66
880,119.292,758.1254_1.362484_1026.974,Right,12.58122,1_2,66
881,119.452,760.042_1.710887_1015.128,Right,15.40704,1_1,66_61
882,119.512,759.5629_0.8433979_1018.089,Right,11.71947,0_2,66_61
883,120.0719,877.7881_1.710887_1173.138,Left,26.50393,1_1,51_66
884,120.3118,759.0837_0.8429536_1021.051,Right,23.86201,0_1,66_61
885,120.7318,1127.173_0.8429536_1100.371,Left,18.28666,0_1,61_51
886,120.7318,757.6463_0.8433979_1029.935,Right,21.50764,0_2,66
887,120.8517,883.7171_0.8651666_1174.058,Left,26.04711,0_0,51
888,120.9117,760.5212_0.8429536_1012.166,Right,18.35685,0_1,66_65
889,122.0915,945.5281_1.710887_909.3644,Left,24.85386,1_1,65
890,122.1315,1128.593_0.9621004_1091.483,Left,12.12813,2_0,61_66
891,123.1513,1130.014_0.9621004_1082.596,Left,22.95257,2_0,61
892,123.2713,1129.067_0.9621004_1088.521,Left,24.78032,2_0,61_66
893,123.7712,1127.646_0.9621004_1097.408,Left,26.01001,2_0,61_66
894,124.4511,1127.173_0.688456_1100.371,Left,30.27565,0_4,61_51
895,126.0109,758.6046_0.8429536_1024.012,Right,19.19319,0_1,66
896,126.0709,948.4979_0.8651666_909.7896,Left,8.299871,0_0,65_61
897,127.4706,759.0837_0.9621004_1021.051,Right,25.7454,2_0,66_61
898,127.6706,892.6105_1.710887_1175.439,Left,7.345419,1_1,51
899,128.1706,880.7526_1.710887_1173.598,Left,13.94936,,51
900,128.2306,877.7881_1.710887_1173.138,Left,24.29954,1_1,51_66
901,128.9107,760.5212_0.688456_1012.166,Right,14.28044,0_4,66_65
902,129.2508,883.7171_1.710887_1174.058,Left,19.73637,1_1,51
903,129.3508,948.4979_1.710887_909.7896,Left,11.92938,1_1,65_61
904,129.3908,758.6046_0.9621004_1024.012,Right,13.27804,2_0,66
905,130.031,886.6816_1.710887_1174.519,Left,12.43634,1_1,51
906,130.291,942.5584_0.688456_908.9393,Left,5.900326,0_4,65
907,130.5711,759.5629_0.8651666_1018.089,Right,17.61539,0_0,66_61
908,130.5911,939.5887_0.730626_908.5142,Left,18.03886,0_3,65
909,130.6911,933.6493_0.9621004_907.6638,Left,19.64561,2_0,65
910,131.0312,1128.12_0.688456_1094.446,Left,25.9859,0_4,61_66
911,131.6713,1128.593_0.8651666_1091.483,Left,11.3961,0_0,61_66
912,132.2914,1129.067_0.8651666_1088.521,Left,8.686179,0_0,61
913,132.7515,936.619_1.362484_908.089,Left,9.48408,1_2,65
914,132.9116,939.5887_0.730626_908.5142,Left,28.96512,0_3,65
915,134.5119,1128.12_0.9621004_1094.446,Left,23.49382,2_0,61
916,135.1721,1128.593_0.9621004_1091.483,Left,6.067008,2_0,61
917,135.4121,877.7881_1.710887_1173.138,Left,11.20441,,51_66
918,135.4721,933.6493_1.710887_907.6638,Left,19.08876,1_1,65
919,135.9122,1127.173_0.688456_1100.371,Left,28.12011,0_4,61_51
920,136.6724,939.5887_1.710887_908.5142,Left,24.19373,1_1,65
921,136.8724,1129.067_1.362484_1088.521,Left,17.57376,1_2,61_66
922,137.1725,945.5281_0.8433979_909.3644,Left,18.54043,0_2,65
923,137.3725,760.042_1.362484_1015.128,Right,13.30168,1_2,66_61
924,137.4125,1129.54_0.8433979_1085.559,Left,31.57955,0_2,61
925,137.9326,1130.014_1.710887_1082.596,Left,13.15926,1_1,61
926,139.3329,948.4979_0.8429536_909.7896,Left,8.21741,0_1,65_61
927,139.9331,942.5584_0.9621004_908.9393,Left,6.192877,2_0,65
928,140.3132,757.6463_0.730626_1029.935,Right,17.88316,0_3,66
929,140.8533,948.4979_1.710887_909.7896,Left,26.71099,1_1,65_61
930,140.8733,1129.54_1.362484_1085.559,Left,8.427853,1_2,61
931,141.3534,758.1254_0.9621004_1026.974,Right,19.75333,2_0,66
932,141.3934,759.0837_0.730626_1021.051,Right,15.62356,0_3,66_61
933,142.0335,936.619_0.9621004_908.089,Left,10.78073,2_0,65
934,142.0335,883.7171_1.710887_1174.058,Left,24.52936,,51
935,142.4136,877.7881_1.710887_1173.138,Left,7.752051,1_1,51_66
936,144.5741,1129.067_0.9621004_1088.521,Left,18.79522,2_0,61
937,145.7143,758.1254_0.8433979_1026.974,Right,7.930394,0_2,66
938,148.6749,936.619_1.710887_908.089,Left,26.66428,1_1,65
939,149.9752,877.7881_1.710887_1173.138,Left,20.32823,1_1,51_66
940,150.6554,760.5212_0.8651666_1012.166,Right,22.25811,0_0,66_65
941,151.2355,1129.54_0.8433979_1085.559,Left,10.70595,0_2,61
942,151.5155,939.5887_0.688456_908.5142,Left,22.35265,0_4,65
943,152.4958,758.1254_0.9621004_1026.974,Right,9.764365,2_0,66
944,152.8758,760.042_0.8429536_1015.128,Right,15.66295,0_1,66
945,153.2159,759.5629_0.8651666_1018.089,Right,6.542989,0_0,66
946,154.3762,1127.173_0.9621004_1100.371,Left,10.00928,2_0,61_51
947,154.4162,759.0837_0.9621004_1021.051,Right,15.23897,2_0,66
948,154.6762,948.4979_0.730626_909.7896,Left,19.54357,0_3,65_61
949,154.8763,760.5212_1.710887_1012.166,Right,10.06437,1_1,66_65
950,154.8963,1128.593_0.9621004_1091.483,Left,11.78638,2_0,61
951,154.9763,1128.12_0.8429536_1094.446,Left,26.55554,0_1,61
952,155.4964,1130.014_1.710887_1082.596,Left,12.95577,1_1,61
953,155.6364,942.5584_0.730626_908.9393,Left,19.87631,0_3,65
954,155.8565,757.6463_0.730626_1029.935,Right,31.61671,0_3,66
955,155.9765,1129.067_0.8651666_1088.521,Left,20.95524,0_0,61
956,156.0365,939.5887_0.9621004_908.5142,Left,23.55738,2_0,65
957,156.5166,760.042_0.9621004_1015.128,Right,20.85225,2_0,66
958,156.5966,945.5281_1.710887_909.3644,Left,26.8177,1_1,65
959,157.4568,759.5629_1.710887_1018.089,Right,16.56079,1_1,66
960,158.517,757.6463_1.710887_1029.935,Right,24.49081,1_1,66
961,158.9171,877.7881_1.710887_1173.138,Left,23.81942,1_1,51_66
962,159.4973,1127.173_1.710887_1100.371,Left,24.19864,1_1,61_51
963,159.7173,758.6046_0.9621004_1024.012,Right,19.42775,2_0,66
964,159.9974,1128.593_0.688456_1091.483,Left,19.08337,0_4,61
965,160.0374,948.4979_1.710887_909.7896,Left,18.30564,1_1,65_61
966,160.2974,760.5212_1.710887_1012.166,Right,22.23013,1_1,66_65
967,160.3574,1128.12_0.9621004_1094.446,Left,8.684109,2_0,61
968,160.9776,1127.646_0.9621004_1097.408,Left,14.18499,,61
969,161.9378,1128.593_0.8651666_1091.483,Left,27.79805,0_0,61
970,162.1378,759.0837_0.688456_1021.051,Right,27.54605,0_4,66
971,162.5979,760.042_0.9621004_1015.128,Right,17.48824,2_0,66
972,162.6379,758.1254_0.9621004_1026.974,Right,26.27851,2_0,66
973,163.9582,758.6046_0.730626_1024.012,Right,11.35069,0_3,66
974,164.1182,1128.593_0.688456_1091.483,Left,6.495274,0_4,61
975,164.2583,939.5887_1.710887_908.5142,Left,7.617797,1_1,65
976,164.7584,760.042_1.362484_1015.128,Right,15.84566,1_2,66
977,165.1785,936.619_1.710887_908.089,Left,16.87093,1_1,65
978,165.3185,758.6046_1.710887_1024.012,Right,9.902496,1_1,66
979,165.7986,877.7881_1.710887_1173.138,Left,9.931555,1_1,51_66
980,166.3187,948.4979_0.9621004_909.7896,Left,26.12088,2_0,65_61
981,166.8188,759.0837_0.8651666_1021.051,Right,27.23692,0_0,66
982,166.9989,1129.54_1.710887_1085.559,Left,8.191141,1_1,61
983,167.0989,1127.173_0.8433979_1100.371,Left,24.44064,0_2,61_51
984,167.499,1128.593_1.710887_1091.483,Left,12.04293,1_1,61
985,167.539,758.1254_1.710887_1026.974,Right,13.97543,,66
986,167.699,948.4979_1.710887_909.7896,Left,8.232426,1_1,65_61
987,168.5392,1127.173_1.362484_1100.371,Left,15.3492,1_2,61_51
988,168.6992,760.5212_0.9621004_1012.166,Right,18.32641,2_0,66_65
989,169.1593,1128.12_0.8651666_1094.446,Left,15.05657,0_0,61
990,169.2593,759.5629_0.688456_1018.089,Right,12.2711,0_4,66
991,169.5594,759.0837_0.8651666_1021.051,Right,29.92126,0_0,66
992,170.1995,942.5584_1.710887_908.9393,Left,10.83617,1_1,65
993,170.3196,760.042_1.710887_1015.128,Right,13.89709,1_1,66
994,170.7797,759.5629_1.710887_1018.089,Right,26.52429,1_1,66
995,171.5398,1128.12_1.362484_1094.446,Left,21.29926,1_2,61
996,172.42,1130.014_0.8433979_1082.596,Left,9.168929,,61
997,172.7601,877.7881_1.710887_1173.138,Left,27.40925,,51_66
998,173.0802,1129.067_0.8433979_1088.521,Left,7.05732,0_2,61
999,173.8603,760.5212_0.730626_1012.166,Right,26.49508,0_3,66_65
1000,174.3404,948.4979_1.710887_909.7896,Left,24.90578,1_1,65_61
1001,174.4805,759.0837_0.688456_1021.051,Right,22.08797,0_4,66
1002,174.6405,1127.646_0.8433979_1097.408,Left,33.15786,0_2,61
1003,174.7805,1127.173_0.688456_1100.371,Left,32.15525,0_4,61_51
1004,175.2006,1130.014_1.710887_1082.596,Left,15.06973,1_1,61
1005,177.3811,1127.646_0.688456_1097.408,Left,11.60827,0_4,61
1006,178.4013,757.6463_0.9621004_1029.935,Right,9.634745,2_0,66
1007,178.4813,1129.067_0.8429536_1088.521,Left,32.72319,0_1,61
1008,178.5813,1127.173_0.730626_1100.371,Left,11.99582,,61_51
1009,180.1817,939.5887_1.710887_908.5142,Left,17.24421,1_1,65
1010,180.2217,945.5281_1.710887_909.3644,Left,19.89656,1_1,65
1011,180.4417,877.7881_1.710887_1173.138,Left,23.39119,,51_66
1012,182.4221,948.4979_1.710887_909.7896,Left,20.42436,1_1,65_61
1013,183.6024,760.5212_0.730626_1012.166,Right,20.43418,0_3,66_65
1014,183.9225,1129.54_0.730626_1085.559,Left,20.33571,0_3,61
1015,184.2625,758.1254_0.8429536_1026.974,Right,13.30836,0_1,66
1016,184.4826,758.1254_1.710887_1026.974,Right,10.95624,1_1,66
1017,185.5428,759.5629_1.362484_1018.089,Right,11.6317,1_2,66
1018,186.0629,1127.173_1.362484_1100.371,Left,7.292374,1_2,61
1019,186.263,760.5212_0.8429536_1012.166,Right,30.20965,0_1,66_65
1020,187.3232,877.7881_1.710887_1173.138,Left,21.92709,,51_66
1021,187.9633,760.042_1.362484_1015.128,Right,7.926648,1_2,66
1022,188.7035,1128.593_0.730626_1091.483,Left,28.96208,0_3,61
1023,189.0636,760.5212_0.730626_1012.166,Right,13.2389,0_3,66_65
1024,189.4837,948.4979_1.710887_909.7896,Left,5.931685,1_1,65
1025,190.3638,759.0837_0.8651666_1021.051,Right,23.17441,0_0,66
1026,190.4639,1129.067_0.8433979_1088.521,Left,31.6687,0_2,61
1027,190.7239,1127.646_0.9621004_1097.408,Left,21.70135,2_0,61
1028,192.1442,1130.014_1.362484_1082.596,Left,27.02906,1_2,61
1029,192.1842,1129.54_0.9621004_1085.559,Left,17.08026,2_0,61
1030,193.3445,759.0837_0.8429536_1021.051,Right,6.481287,0_1,66
1031,194.5047,877.7881_1.710887_1173.138,Left,12.10267,,51_66
1032,194.5447,760.5212_0.730626_1012.166,Right,26.29919,0_3,66_65
1033,195.0448,758.1254_1.362484_1026.974,Right,5.697721,1_2,66
1034,195.3449,1129.54_1.362484_1085.559,Left,21.69004,1_2,61
1035,195.585,1127.173_0.688456_1100.371,Left,8.825785,0_4,61
1036,196.4651,758.6046_0.730626_1024.012,Right,27.34413,0_3,66
1037,197.3453,948.4979_1.710887_909.7896,Left,17.35038,1_1,65
1038,197.6454,760.5212_0.730626_1012.166,Right,24.68973,0_3,66_65
1039,198.5256,1127.646_0.8433979_1097.408,Left,7.274224,0_2,61
1040,199.1857,1128.12_0.730626_1094.446,Left,25.35029,0_3,61
1041,199.2457,936.619_1.710887_908.089,Left,11.79379,,65
1042,199.9859,759.0837_0.9621004_1021.051,Right,14.69466,2_0,66
1043,200.1259,889.6461_1.710887_1174.979,Left,14.47293,,51
1044,201.1461,877.7881_1.710887_1173.138,Left,16.10654,1_1,51
1045,201.2662,880.7526_1.710887_1173.598,Left,19.44386,1_1,51
1046,201.4862,760.042_0.688456_1015.128,Right,14.67105,0_4,66
1047,201.7463,883.7171_1.710887_1174.058,Left,26.45039,1_1,51
1048,201.8063,760.5212_1.710887_1012.166,Right,27.56562,1_1,66
1049,201.9663,886.6816_1.710887_1174.519,Left,6.456349,1_1,51
1050,203.3266,1127.173_0.9621004_1100.371,Left,23.99778,2_0,61
1051,203.6867,1129.54_0.730626_1085.559,Left,12.48484,0_3,61
1052,203.9467,758.6046_0.9621004_1024.012,Right,17.83566,2_0,66
1053,204.5869,760.042_1.362484_1015.128,Right,18.99526,1_2,66
1054,204.7869,759.5629_1.710887_1018.089,Right,10.49233,1_1,66
1055,204.8269,757.6463_0.730626_1029.935,Right,31.40782,0_3,66
1056,206.1472,1127.646_0.9621004_1097.408,Left,19.5049,2_0,61
1057,207.1474,758.6046_0.8429536_1024.012,Right,11.5464,0_1,66
1058,207.1874,1127.173_0.8433979_1100.371,Left,20.45601,0_2,61
1059,207.3075,757.6463_0.9621004_1029.935,Right,25.23679,2_0,66
1060,207.3875,1130.014_1.710887_1082.596,Left,13.37819,1_1,61
1061,207.4275,1129.54_1.710887_1085.559,Left,16.12571,1_1,61
1062,207.6275,760.5212_0.8433979_1012.166,Right,17.45911,0_2,66
1063,207.6475,759.0837_0.688456_1021.051,Right,8.519086,0_4,66
1064,207.7276,1129.067_0.9621004_1088.521,Left,19.98783,,61
1065,207.8476,948.4979_1.710887_909.7896,Left,19.24579,,65
1066,208.0276,758.6046_1.710887_1024.012,Right,22.32376,,66
1067,208.7678,877.7881_1.710887_1173.138,Left,11.48807,1_1,51
1068,208.9678,1128.593_0.8651666_1091.483,Left,31.15751,0_0,61
1069,209.2879,1129.067_1.710887_1088.521,Left,19.51882,1_1,61
